code,name,region,province,city,platform,reachable,trasparenza_url,discovery_note
LCEE81301D,PRIMARIA CASSINA VALSASSINA,LOMBARDIA,LECCO,CASSINA VALSASSINA,agid_wordpress,1,https://www.icscremeno.edu.it/amministrazione-trasparente/,ok
LCEE81302E,PRIMARIA CORTENOVA,LOMBARDIA,LECCO,CORTENOVA,agid_wordpress,1,https://www.icscremeno.edu.it/amministrazione-trasparente/,ok
LCEE81303G,"PRIMARIA INTROBIO ""CADEMARTORI""",LOMBARDIA,LECCO,INTROBIO,agid_wordpress,1,https://www.icscremeno.edu.it/amministrazione-trasparente/,ok
LCEE81304L,PRIMARIA PASTURO,LOMBARDIA,LECCO,PASTURO,agid_wordpress,1,https://www.icscremeno.edu.it/amministrazione-trasparente/,ok
LCEE81305N,PRIMARIA PRIMALUNA,LOMBARDIA,LECCO,PRIMALUNA,agid_wordpress,1,https://www.icscremeno.edu.it/amministrazione-trasparente/,ok
LCEE814019,"""G. RODARI"" CERNUSCO LOMBARDONE",LOMBARDIA,LECCO,CERNUSCO LOMBARDONE,unknown,0,,URLError timed out
LCEE81402A,"""A. VOLTA"" LOMAGNA",LOMBARDIA,LECCO,LOMAGNA,unknown,0,,URLError timed out
LCEE81403B,"""E. TOTI"" MONTEVECCHIA",LOMBARDIA,LECCO,MONTEVECCHIA,unknown,0,,URLError [Errno -2] Name or service not known
LCEE81404C,"""C. COLLODI"" OSNAGO",LOMBARDIA,LECCO,OSNAGO,unknown,0,,URLError [Errno -2] Name or service not known
LCEE815015,PRIMARIA ALDO MORO,LOMBARDIA,LECCO,COSTA MASNAGA,spaggiari,1,https://www.icscostamasnaga.edu.it/amministrazione-trasparente/,ok
LCEE815026,"""DON L. MILANI"" BULCIAGO",LOMBARDIA,LECCO,BULCIAGO,spaggiari,1,https://www.icscostamasnaga.edu.it/cerca?tag=albo sindacale,ok
LCEE815037,"""BRUNO MUNARI"" NIBIONNO",LOMBARDIA,LECCO,NIBIONNO,unknown,0,,HTTPError 509
LCEE816011,"""G. RODARI"" - ROBBIATE",LOMBARDIA,LECCO,ROBBIATE,agid_wordpress,1,https://www.scuolarobbiate.edu.it/albo-online/,ok
LCEE816022,"""A. STOPPANI"" - IMBERSAGO",LOMBARDIA,LECCO,IMBERSAGO,agid_wordpress,1,https://www.scuolarobbiate.edu.it/albo-online/,ok
LCEE816033,"""L. DA VINCI"" - PADERNO D'ADDA",LOMBARDIA,LECCO,PADERNO D'ADDA,agid_wordpress,1,https://www.scuolarobbiate.edu.it/albo-online/,ok
LCEE816055,"""C. COLLODI"" - VERDERIO",LOMBARDIA,LECCO,VERDERIO,agid_wordpress,1,https://www.scuolarobbiate.edu.it/albo-online/,ok
LCEE81701R,OLGIATE MOLGORA,LOMBARDIA,LECCO,OLGIATE MOLGORA,unknown,0,,URLError timed out
LCEE81702T,CALCO CAP.,LOMBARDIA,LECCO,CALCO,unknown,0,,URLError timed out
LCEE81703V,BRIVIO CAP.,LOMBARDIA,LECCO,BRIVIO,unknown,0,,URLError timed out
LCEE81704X,AIRUNO,LOMBARDIA,LECCO,AIRUNO,unknown,0,,URLError timed out
LCEE81801L,SCUOLA PRIMARIA DI VIA MONTELLO,LOMBARDIA,LECCO,MERATE,unknown,0,,URLError [Errno -2] Name or service not known
LCEE81803P,SCUOLA PRIMARIA DI PAGNANO,LOMBARDIA,LECCO,MERATE,unknown,0,,URLError [Errno -2] Name or service not known
LCEE81804Q,SCUOLA PRIMARIA DI SARTIRANA,LOMBARDIA,LECCO,MERATE,unknown,0,,HTTPError 509
LCEE81805R,MERATE OSPEDALE DI ISTITUTO,LOMBARDIA,LECCO,MERATE,generic,1,http://www.comprensivomerate.it/index.php/albo-pretorio,ok
LCEE81901C,OLGINATE CAMPAGNOLA,LOMBARDIA,LECCO,OLGINATE,unknown,0,,URLError [Errno -2] Name or service not known
LCEE81903E,GREGHENTINO,LOMBARDIA,LECCO,VALGREGHENTINO,unknown,0,,URLError [Errno -2] Name or service not known
LCEE81904G,GARLATE,LOMBARDIA,LECCO,GARLATE,unknown,0,,URLError [Errno -2] Name or service not known
LCEE82001L,"""A. STOPPANI"" GALBIATE",LOMBARDIA,LECCO,GALBIATE,unknown,0,,URLError timed out
LCEE82002N,"""DON MILANI"" SALA AL BARRO",LOMBARDIA,LECCO,GALBIATE,wordpress_generic,1,https://icsgalbiate.edu.it/amministrazione-trasparente/bandi-di-gara-e-contratti/,ok
LCEE82004Q,"""R. ROCCA"" COLLE BRIANZA",LOMBARDIA,LECCO,COLLE BRIANZA,wordpress_generic,1,https://icsgalbiate.edu.it/amministrazione-trasparente/,ok
LCEE82101C,"""ARMANDO DIAZ"" OGGIONO",LOMBARDIA,LECCO,OGGIONO,agid_wordpress,1,https://www.icsoggiono.edu.it/amministrazione-trasparente/,ok
LCEE82102D,"""MILITE IGNOTO"" ANNONE",LOMBARDIA,LECCO,ANNONE DI BRIANZA,agid_wordpress,1,https://www.icsoggiono.edu.it/amministrazione-trasparente/,ok
LCEE82103E,DOLZAGO,LOMBARDIA,LECCO,DOLZAGO,agid_wordpress,1,https://www.icsoggiono.edu.it/amministrazione-trasparente/,ok
LCEE82104G,"""LUIGI CADORNA"" ELLO",LOMBARDIA,LECCO,ELLO,agid_wordpress,1,https://www.icsoggiono.edu.it/amministrazione-trasparente/,ok
LCEE82105L,"""SALVO D'ACQUISTO"" OGGIONO",LOMBARDIA,LECCO,OGGIONO,agid_wordpress,1,https://www.icsoggiono.edu.it/amministrazione-trasparente/,ok
LCEE822018,PRIMARIA-MOLTENO,LOMBARDIA,LECCO,MOLTENO,unknown,0,,URLError timed out
LCEE822029,"PRIMARIA-""ARMANDO DIAZ""",LOMBARDIA,LECCO,GARBAGNATE MONASTERO,unknown,0,,URLError timed out
LCEE82203A,"""REGINA TEODOLINDA"" ROGENO",LOMBARDIA,LECCO,ROGENO,unknown,0,,URLError timed out
LCEE82204B,"""CESARE BATTISTI"" SIRONE",LOMBARDIA,LECCO,SIRONE,unknown,0,,URLError timed out
LCEE823014,MONTE MARENZO,LOMBARDIA,LECCO,MONTE MARENZO,unknown,0,,URLError [Errno -2] Name or service not known
LCEE823036,ERVE,LOMBARDIA,LECCO,ERVE,unknown,0,,URLError [Errno -2] Name or service not known
LCEE823047,CARENNO CAP.,LOMBARDIA,LECCO,CARENNO,unknown,0,,URLError [Errno -2] Name or service not known
LCEE823058,VERCURAGO CAP.,LOMBARDIA,LECCO,VERCURAGO,unknown,0,,URLError [Errno -2] Name or service not known
LCEE823069,CALOLZIOCORTE - FOPPENICO,LOMBARDIA,LECCO,CALOLZIOCORTE,unknown,0,,URLError [Errno -2] Name or service not known
LCEE82307A,CALOLZIOCORTE - SALA,LOMBARDIA,LECCO,CALOLZIOCORTE,agid_wordpress,1,https://www.istitutocomprensivocalolziocorte.edu.it/amministrazione-trasparente/,ok
LCEE82308B,CALOLZIOCORTE - PASCOLO,LOMBARDIA,LECCO,CALOLZIOCORTE,agid_wordpress,1,https://www.istitutocomprensivocalolziocorte.edu.it/amministrazione-trasparente/,ok
LCEE82401X,"""A. DIAZ"" SAN GIOVANNI - LECCO",LOMBARDIA,LECCO,LECCO,unknown,0,,URLError timed out
LCEE824021,"""F. FILZI"" BONACINA - LECCO",LOMBARDIA,LECCO,LECCO,unknown,0,,URLError timed out
LCEE824065,"""G. CARDUCCI"" CASTELLO - LECCO",LOMBARDIA,LECCO,LECCO,unknown,0,,URLError timed out
LCEE824076,"""FANTASIA""",LOMBARDIA,LECCO,BALLABIO,unknown,0,,URLError timed out
LCEE82601G,LECCO ACQUATE,LOMBARDIA,LECCO,LECCO,unknown,0,,URLError [Errno -2] Name or service not known
LCEE82602L,LECCO BELLEDO,LOMBARDIA,LECCO,LECCO,unknown,0,,URLError [Errno -2] Name or service not known
LCEE82603N,OSPEDALE,LOMBARDIA,LECCO,LECCO,unknown,0,,URLError [Errno -2] Name or service not known
LCEE82604P,LECCO GERMANEDO,LOMBARDIA,LECCO,LECCO,unknown,0,,URLError [Errno -2] Name or service not known
LCEE82605Q,"""S. PELLICO"" MALNAGO - LECCO",LOMBARDIA,LECCO,LECCO,generic,1,https://www.stoppanicomprensivo.it/amministrazione-trasparente/,ok
LCEE82606R,LA NOSTRA FAMIGLIA,LOMBARDIA,LECCO,LECCO,unknown,0,,URLError timed out
LCEE82701B,LECCO DE AMICIS,LOMBARDIA,LECCO,LECCO,unknown,0,,URLError [Errno -2] Name or service not known
LCEE82702C,"""TORRI TARELLI"" - CHIUSO",LOMBARDIA,LECCO,LECCO,unknown,0,,URLError [Errno -2] Name or service not known
LCEE82703D,"""ENRICO TOTI"" MAGGIANICO",LOMBARDIA,LECCO,LECCO,unknown,0,,URLError [Errno -2] Name or service not known
LCEE82704E,"""G. MARCONI"" PESCATE",LOMBARDIA,LECCO,PESCATE,unknown,0,,URLError timed out
LCEE82705G,LECCO S.STEFANO,LOMBARDIA,LECCO,LECCO,unknown,0,,URLError [Errno -2] Name or service not known
LCEE828017,"SC.PRIMARIA ""A. MANZONI"" CIVATE",LOMBARDIA,LECCO,CIVATE,unknown,0,,URLError timed out
LCEE828028,"SC. PRIMARIA ""A. MORO"" MALGRATE",LOMBARDIA,LECCO,MALGRATE,unknown,0,,URLError timed out
LCEE828039,"SC. PRIMARIA ""O. ROMERO"" SUELLO",LOMBARDIA,LECCO,SUELLO,unknown,0,,URLError timed out
LCEE829013,"MISSAGLIA CAP. ""E.T.MONETA""",LOMBARDIA,LECCO,MISSAGLIA,unknown,0,,URLError [Errno -2] Name or service not known
LCEE829024,"MARESSO ""ALDO MORO""",LOMBARDIA,LECCO,MISSAGLIA,unknown,0,,URLError [Errno -2] Name or service not known
LCEE829046,"MONTICELLO ""ALDO MORO""",LOMBARDIA,LECCO,MONTICELLO BRIANZA,unknown,0,,URLError [Errno -2] Name or service not known
LCEE830017,CASATENOVO CAP.,LOMBARDIA,LECCO,CASATENOVO,unknown,0,,URLError timed out
LCEE830028,CASATENOVO C.NA BRACCHI,LOMBARDIA,LECCO,CASATENOVO,unknown,0,,URLError timed out
LCEE830039,CASATENOVO C.NA CROTTA,LOMBARDIA,LECCO,CASATENOVO,unknown,0,,URLError timed out
LCEE83004A,CASATENOVO C.NA GRASSI,LOMBARDIA,LECCO,CASATENOVO,wordpress_generic,1,https://comprensivocasatenovo.edu.it/amministrazione-trasparente/bandi-di-gara-e-contratti/,ok
LCIC802001,I.C. GIOVANNI XXIII PREMANA,LOMBARDIA,LECCO,PREMANA,unknown,0,,URLError [Errno -2] Name or service not known
LCIC80400L,I.C. A. VOLTA MANDELLO D. L.,LOMBARDIA,LECCO,MANDELLO DEL LARIO,madisoft,1,https://icmandellolario.edu.it/amministrazione-trasparente/,ok
LCIC80500C,I.C. MONS. L. VITALI BELLANO,LOMBARDIA,LECCO,BELLANO,unknown,0,,no_site_in_csv
LCIC806008,I.C. G. GALILEI COLICO,LOMBARDIA,LECCO,COLICO,spaggiari,1,https://galileicolico.edu.it/albo-online/,ok
LCIC807004,I.C. AGOSTINO DI I. CASSAGO B.,LOMBARDIA,LECCO,CASSAGO BRIANZA,unknown,0,,URLError [Errno -3] Temporary failure in name resolution
LCIC80800X,I.C. BARZANO',LOMBARDIA,LECCO,BARZANO',agid_wordpress,1,https://www.icsbarzano.edu.it/amministrazione-trasparente/,ok
LCIC80900Q,I.C.S. DON PIERO POINTINGER,LOMBARDIA,LECCO,LA VALLETTA BRIANZA,generic,1,https://www.icslavallettabrianza.edu.it/amministrazione-trasparente/,ok
LCIC81000X,I.C. BOSISIO PARINI,LOMBARDIA,LECCO,BOSISIO PARINI,agid_wordpress,1,https://www.comprensivobosisio.edu.it/amministrazione-trasparente/,ok
LCIC81200G,I.C. VALMADRERA,LOMBARDIA,LECCO,VALMADRERA,unknown,0,,URLError timed out
LCIC81300B,I.C. S. GIOV. BOSCO CREMENO,LOMBARDIA,LECCO,CREMENO,agid_wordpress,1,https://www.icscremeno.edu.it/amministrazione-trasparente/,ok
LCIC814007,I.C. CERNUSCO LOMBARDONE,LOMBARDIA,LECCO,CERNUSCO LOMBARDONE,unknown,0,,URLError timed out
LCIC815003,DI COSTA MASNAGA,LOMBARDIA,LECCO,COSTA MASNAGA,unknown,0,,HTTPError 509
LCIC81600V,I.C. ROBBIATE,LOMBARDIA,LECCO,ROBBIATE,agid_wordpress,1,https://www.scuolarobbiate.edu.it/albo-online/,ok
LCIC81700P,I.C. OLGIATE MOLGORA,LOMBARDIA,LECCO,OLGIATE MOLGORA,unknown,0,,URLError timed out
LCIC81800E,ISTITUTO COMPRENSIVO DI MERATE,LOMBARDIA,LECCO,MERATE,spaggiari,1,https://www.comprensivomerate.edu.it/amministrazione-trasparente/bandi-di-gara-e-contratti/,ok
LCIC81900A,I.C. G.CARDUCCI OLGINATE,LOMBARDIA,LECCO,OLGINATE,unknown,0,,no_site_in_csv
LCIC82000E,I.C. GALBIATE,LOMBARDIA,LECCO,GALBIATE,unknown,0,,URLError timed out
LCIC82100A,I.C. M. D'OGGIONO OGGIONO,LOMBARDIA,LECCO,OGGIONO,agid_wordpress,1,https://www.icsoggiono.edu.it/amministrazione-trasparente/,ok
LCIC822006,I.C. MOLTENO,LOMBARDIA,LECCO,MOLTENO,unknown,0,,URLError timed out
LCIC823002,I.C. CALOLZIOCORTE,LOMBARDIA,LECCO,CALOLZIOCORTE,unknown,0,,no_site_in_csv
LCIC82400T,I.C.S. DON G. TICOZZI - LECCO 2,LOMBARDIA,LECCO,LECCO,unknown,0,,URLError timed out
LCIC82600D,I.C. A. STOPPANI LECCO 3,LOMBARDIA,LECCO,LECCO,generic,1,https://www.stoppanicomprensivo.it/amministrazione-trasparente/,ok
LCIC827009,I.C. FALCONE-BORSELLINO LECCO 1,LOMBARDIA,LECCO,LECCO,unknown,0,,URLError timed out
LCIC828005,I.C. CIVATE,LOMBARDIA,LECCO,CIVATE,unknown,0,,URLError timed out
LCIC829001,I.C. RITA LEVI MONTALCINI,LOMBARDIA,LECCO,MISSAGLIA,unknown,0,,URLError timed out
LCIC830005,I.C. CASATENOVO,LOMBARDIA,LECCO,CASATENOVO,unknown,0,,URLError timed out
LCIS001009,FRANCESCO VIGANO MERATE,LOMBARDIA,LECCO,MERATE,agid_wordpress,1,https://www.issvigano.edu.it/amministrazione-trasparente/,ok
LCIS002005,VITTORIO BACHELET OGGIONO,LOMBARDIA,LECCO,OGGIONO,unknown,0,,URLError timed out
LCIS003001,MARCO POLO COLICO,LOMBARDIA,LECCO,COLICO,agid_wordpress,1,https://www.marcopolocolico.edu.it/amministrazione-trasparente/,ok
LCIS00600C,"I.I.S. ""GIOVANNI BERTACCHI"" LECCO",LOMBARDIA,LECCO,LECCO,unknown,0,,URLError timed out
LCIS007008,ALESSANDRO GREPPI MONTICELLO,LOMBARDIA,LECCO,MONTICELLO BRIANZA,agid_wordpress,1,https://istitutogreppi.edu.it/amministrazione-trasparente/,ok
LCIS008004,"I.I.S. ""LORENZO ROTA"" DI CALOLZIOCORTE",LOMBARDIA,LECCO,CALOLZIOCORTE,unknown,0,,URLError timed out
LCIS00900X,IST. ISTR.SUP. S.TEN. VASC. A. BADONI,LOMBARDIA,LECCO,LECCO,unknown,0,,URLError timed out
LCIS01100X,G.PARINI,LOMBARDIA,LECCO,LECCO,madisoft,1,https://isgparinilecco.edu.it/amministrazione-trasparente/,ok
LCIS01200Q,ISTITUTO SUPERIORE P. A. FIOCCHI,LOMBARDIA,LECCO,LECCO,madisoft,1,https://www.istitutofiocchi.edu.it/amministrazione-trasparente/,ok
LCIS01300G,"IST. ISTR. SUP.""MEDARDO ROSSO""",LOMBARDIA,LECCO,LECCO,unknown,0,,no_site_in_csv
LCMM03900L,CPIA FABRIZIO DE ANDRE',LOMBARDIA,LECCO,LECCO,agid_wordpress,1,https://www.cpialecco.edu.it/amministrazione-trasparente/,ok
LCMM70001D,SCUOLA SEC. DI I GRADO CARCERARIA,LOMBARDIA,LECCO,LECCO,agid_wordpress,1,https://www.cpialecco.edu.it/amministrazione-trasparente/,ok
LCMM802012,GIOVANNI XXIII - PREMANA,LOMBARDIA,LECCO,PREMANA,unknown,0,,URLError [Errno -2] Name or service not known
LCMM80401N,A.VOLTA - MANDELLO DEL LARIO,LOMBARDIA,LECCO,MANDELLO DEL LARIO,madisoft,1,https://icmandellolario.edu.it/amministrazione-trasparente/,ok
LCMM80403Q,ABBADIA LARIANA,LOMBARDIA,LECCO,ABBADIA LARIANA,madisoft,1,https://icmandellolario.edu.it/amministrazione-trasparente/,ok
LCMM80501D,SECONDARIA DI 1' GRADO BELLANO,LOMBARDIA,LECCO,BELLANO,unknown,0,,URLError [Errno -2] Name or service not known
LCMM80502E,SECONDARIA DI 1' GRADO LIERNA,LOMBARDIA,LECCO,LIERNA,unknown,0,,URLError [Errno -2] Name or service not known
LCMM80503G,A.MANZONI - DERVIO,LOMBARDIA,LECCO,DERVIO,unknown,0,,URLError [Errno -2] Name or service not known
LCMM806019,G. GALILEI - COLICO,LOMBARDIA,LECCO,COLICO,unknown,0,,URLError [Errno -2] Name or service not known
LCMM807015,"SECONDARIA I GRADO ""E.FERMI""",LOMBARDIA,LECCO,CASSAGO BRIANZA,unknown,0,,URLError timed out
LCMM808011,SCUOLA SEC. 1^ GRADO E. FERMI,LOMBARDIA,LECCO,BARZANO',agid_wordpress,1,https://www.icsbarzano.edu.it/amministrazione-trasparente/,ok
LCMM80901R,SCUOLA SECONDARIA I GRADO,LOMBARDIA,LECCO,LA VALLETTA BRIANZA,generic,1,https://www.icslavallettabrianza.edu.it/amministrazione-trasparente/,ok
LCMM810011,SC.SEC. K. WOJTYLA BOSISIO P.,LOMBARDIA,LECCO,BOSISIO PARINI,agid_wordpress,1,https://www.comprensivobosisio.edu.it/amministrazione-trasparente/,ok
LCMM810022,"SC.SEC. BOSISIO P ""LA N/S FAM.""",LOMBARDIA,LECCO,BOSISIO PARINI,wordpress_generic,1,,no_trasparenza_found
LCMM81201L,L.B.VASSENA - VALMADRERA,LOMBARDIA,LECCO,VALMADRERA,unknown,0,,URLError timed out
LCMM81301C,S. GIOVANNI BOSCO - CREMENO,LOMBARDIA,LECCO,CREMENO,agid_wordpress,1,https://www.icscremeno.edu.it/amministrazione-trasparente/,ok
LCMM81302D,SECONDARIA I GRADO INTROBIO,LOMBARDIA,LECCO,INTROBIO,agid_wordpress,1,https://www.icscremeno.edu.it/amministrazione-trasparente/,ok
LCMM814018,"""G.VERGA""",LOMBARDIA,LECCO,CERNUSCO LOMBARDONE,unknown,0,,URLError [Errno -2] Name or service not known
LCMM815014,MEDIA DON BOSCO -,LOMBARDIA,LECCO,COSTA MASNAGA,unknown,0,,HTTPError 509
LCMM81601X,"""A. VOLTA"" ROBBIATE",LOMBARDIA,LECCO,ROBBIATE,agid_wordpress,1,https://www.scuolarobbiate.edu.it/albo-online/,ok
LCMM81701Q,E.GOLA - OLGIATE MOLGORA,LOMBARDIA,LECCO,OLGIATE MOLGORA,unknown,0,,URLError timed out
LCMM81702R,CALCO,LOMBARDIA,LECCO,CALCO,unknown,0,,URLError timed out
LCMM81703T,R.B.CRIVELLI - BRIVIO,LOMBARDIA,LECCO,BRIVIO,unknown,0,,URLError timed out
LCMM81704V,VIA DEI NOBILI - AIRUNO,LOMBARDIA,LECCO,AIRUNO,unknown,0,,URLError timed out
LCMM81801G,A.MANZONI - MERATE,LOMBARDIA,LECCO,MERATE,unknown,0,,URLError [Errno -2] Name or service not known
LCMM81901B,G.CARDUCCI - OLGINATE,LOMBARDIA,LECCO,OLGINATE,unknown,0,,URLError [Errno -2] Name or service not known
LCMM82001G,"""GIOVANNI XXIII""",LOMBARDIA,LECCO,GALBIATE,unknown,0,,URLError timed out
LCMM82101B,M.D'OGGIONO - OGGIONO,LOMBARDIA,LECCO,OGGIONO,agid_wordpress,1,https://www.icsoggiono.edu.it/amministrazione-trasparente/,ok
LCMM822017,SECONDARIA A.VOLTA - MOLTENO,LOMBARDIA,LECCO,MOLTENO,unknown,0,,URLError timed out
LCMM823013,SMS 'A. MANZONI' CALOLZIOCORTE,LOMBARDIA,LECCO,CALOLZIOCORTE,unknown,0,,URLError [Errno -2] Name or service not known
LCMM823024,CARENNO,LOMBARDIA,LECCO,CARENNO,generic,1,https://www.istitutocomprensivo.it/amministrazione-trasparente/,ok
LCMM823046,VERCURAGO 'MASSIMILIANO KOLBE',LOMBARDIA,LECCO,VERCURAGO,unknown,0,,URLError [Errno -2] Name or service not known
LCMM82401V,"""DON G. TICOZZI""",LOMBARDIA,LECCO,LECCO,unknown,0,,URLError timed out
LCMM82601E,"SMS ""A. STOPPANI""",LOMBARDIA,LECCO,LECCO,unknown,0,,URLError timed out
LCMM82701A,SMS VIA GHISLANZONI/MAGGIANICO,LOMBARDIA,LECCO,LECCO,unknown,0,,URLError [Errno -2] Name or service not known
LCMM82702B,"""SAN GIOVANNI XXIII"" PESCATE",LOMBARDIA,LECCO,PESCATE,unknown,0,,URLError [Errno -2] Name or service not known
LCMM828016,"SC. SECOND. ""B. CROCE"" - CIVATE",LOMBARDIA,LECCO,CIVATE,unknown,0,,URLError timed out
LCMM828027,SC. SEC. VIA GAGGIO - MALGRATE,LOMBARDIA,LECCO,MALGRATE,unknown,0,,URLError timed out
LCMM829012,"SC.SECONDARIA I ""L. DA VINCI""",LOMBARDIA,LECCO,MISSAGLIA,unknown,0,,URLError [Errno -2] Name or service not known
LCMM829023,"SC.SECONDARIA I ""G.CASATI""",LOMBARDIA,LECCO,MONTICELLO BRIANZA,unknown,0,,URLError [Errno -2] Name or service not known
LCMM830016,"S.M.S.""M.G.AGNESI""-CASATENOVO",LOMBARDIA,LECCO,CASATENOVO,wordpress_generic,1,https://comprensivocasatenovo.edu.it/amministrazione-trasparente/bandi-di-gara-e-contratti/,ok
LCPC00701G,"I.I.S.S. ""A. GREPPI""",LOMBARDIA,LECCO,MONTICELLO BRIANZA,agid_wordpress,1,https://istitutogreppi.edu.it/amministrazione-trasparente/,ok
LCPC01000A,ALESSANDRO MANZONI,LOMBARDIA,LECCO,LECCO,unknown,0,,URLError timed out
LCPM00601X,"LICEO SCIENZE UMANE ""G. BERTACCHI""",LOMBARDIA,LECCO,LECCO,unknown,0,,URLError timed out
LCPS00201G,VITTORIO BACHELET,LOMBARDIA,LECCO,OGGIONO,unknown,0,,URLError timed out
LCPS00801E,LICEO SCIENTIFICOSC.APPLICATESC.UMANE,LOMBARDIA,LECCO,CALOLZIOCORTE,unknown,0,,URLError timed out
LCPS00901A,LICEO SCIENTIFICO,LOMBARDIA,LECCO,LECCO,unknown,0,,URLError timed out
LCPS01000D,LICEO SCIENTIFICO E MUSICALE G.B. GRASSI,LOMBARDIA,LECCO,LECCO,unknown,0,,URLError timed out
LCPS020004,M.G. AGNESI,LOMBARDIA,LECCO,MERATE,agid_wordpress,1,https://www.liceoagnesi.edu.it/amministrazione-trasparente/,ok
LCRC008013,I.E F.P. COMMERCIALE ALLE VENDITE,LOMBARDIA,LECCO,CALOLZIOCORTE,unknown,0,,URLError [Errno -2] Name or service not known
LCRC01101V,"I.I.S.S. ""G.PARINI""",LOMBARDIA,LECCO,LECCO,unknown,0,,URLError [Errno -2] Name or service not known
LCRC02000L,GRAZIELLA FUMAGALLI,LOMBARDIA,LECCO,CASATENOVO,agid_wordpress,1,https://www.istitutograziellafumagalli.edu.it/amministrazione-trasparente/,ok
LCRC020502,GRAZIELLA FUMAGALLI - CORSO SERALE,LOMBARDIA,LECCO,CASATENOVO,agid_wordpress,1,https://www.istitutograziellafumagalli.edu.it/amministrazione-trasparente/,ok
LCRF006015,"ISTITUTO PROFESSIONALE ""G. BERTACCHI""",LOMBARDIA,LECCO,LECCO,unknown,0,,URLError timed out
LCRF00651E,"ISTITUTO PROFESSIONALE ""G. BERTACCHI""",LOMBARDIA,LECCO,LECCO,generic,1,,no_trasparenza_found
LCRI00301L,"""MARCO POLO""",LOMBARDIA,LECCO,COLICO,agid_wordpress,1,https://www.marcopolocolico.edu.it/amministrazione-trasparente/,ok
LCRI01201B,P. A. FIOCCHI,LOMBARDIA,LECCO,LECCO,madisoft,1,https://www.istitutofiocchi.edu.it/amministrazione-trasparente/,ok
LCRI01251R,P. A. FIOCCHI,LOMBARDIA,LECCO,LECCO,madisoft,1,https://www.istitutofiocchi.edu.it/amministrazione-trasparente/,ok
LCSL01301V,LICEO ARTISTICO STATALE,LOMBARDIA,LECCO,LECCO,unknown,0,,URLError [Errno -2] Name or service not known
LCTD00101G,FRANCESCO VIGANO',LOMBARDIA,LECCO,MERATE,agid_wordpress,1,https://www.issvigano.edu.it/amministrazione-trasparente/,ok
LCTD00201B,VITTORIO BACHELET,LOMBARDIA,LECCO,OGGIONO,unknown,0,,URLError [Errno -2] Name or service not known
LCTD003017,"""MARCO POLO""",LOMBARDIA,LECCO,COLICO,agid_wordpress,1,https://www.marcopolocolico.edu.it/amministrazione-trasparente/,ok
LCTD00701E,"I.I.S.S. ""ALESSANDRO GREPPI""",LOMBARDIA,LECCO,MONTICELLO BRIANZA,agid_wordpress,1,https://istitutogreppi.edu.it/amministrazione-trasparente/,ok
LCTD00801A,I.T.C.G.AMM.FIN.MARK.-COST.NI AMB.TERRIT,LOMBARDIA,LECCO,CALOLZIOCORTE,unknown,0,,URLError [Errno -2] Name or service not known
LCTD011016,"I.I.S.S. ""G.PARINI""",LOMBARDIA,LECCO,LECCO,madisoft,1,https://isgparinilecco.edu.it/amministrazione-trasparente/,ok
LCTD01151G,"I.I.S.S. ""G.PARINI""",LOMBARDIA,LECCO,LECCO,unknown,0,,URLError [Errno -2] Name or service not known
LCTF00101T,I.T.I.S. DI MERATE,LOMBARDIA,LECCO,MERATE,agid_wordpress,1,https://www.issvigano.edu.it/amministrazione-trasparente/,ok
LCTF00901C,S.TEN.VASC. A.BADONI,LOMBARDIA,LECCO,LECCO,unknown,0,,URLError timed out
LCTF012018,ISTITUTO TECNICO INDUSTRIALE FIOCCHI,LOMBARDIA,LECCO,LECCO,madisoft,1,https://www.istitutofiocchi.edu.it/amministrazione-trasparente/,ok
LCTL013018,IS TEC COSTRUZIONI AMBIENTE E TERRITORIO,LOMBARDIA,LECCO,LECCO,unknown,0,,URLError [Errno -2] Name or service not known
LOAA80001X,INFANZIA N.NENCIONI - TAVAZZANO,LOMBARDIA,LODI,TAVAZZANO CON VILLAVESCO,unknown,0,,HTTPError 509
LOAA800021,INFANZIA GIANNI RODARI - SORDIO,LOMBARDIA,LODI,SORDIO,spaggiari,1,https://www.icfellini.edu.it/amministrazione-trasparente/,ok
LOAA80101Q,INFANZIA C.COLLODI - MASSALENGO,LOMBARDIA,LODI,MASSALENGO,agid_wordpress,1,https://www.istitutocazzulani.edu.it/index.php/tipologia-servizio/personale-scolastico/,ok
LOAA80102R,INFANZIA DON GNOCCHI - LODI,LOMBARDIA,LODI,LODI,agid_wordpress,1,https://www.istitutocazzulani.edu.it/index.php/tipologia-servizio/personale-scolastico/,ok
LOAA80201G,INFANZIA CABRINI DI MULAZZANO,LOMBARDIA,LODI,MULAZZANO,spaggiari,1,https://www.icmulazzano.edu.it/amministrazione-trasparente/,ok
LOAA80301B,INFANZIA M.MONTESSORI - LODIVEC,LOMBARDIA,LODI,LODI VECCHIO,unknown,0,,URLError [Errno -2] Name or service not known
LOAA804017,INFANZIA G.BERETTA MOLLA-BORGHE,LOMBARDIA,LODI,BORGHETTO LODIGIANO,unknown,0,,URLError timed out
LOAA804028,INFANZIA S.F. DAMINELLI-V.N.SIL,LOMBARDIA,LODI,VILLANOVA DEL SILLARO,unknown,0,,URLError timed out
LOAA805013,INFANZIA - G. MARCONI,LOMBARDIA,LODI,MERLINO,agid_wordpress,1,https://www.iczelobp.edu.it/neo/tipologia-servizio/personale-scolastico/,ok
